"","RFPred","RFPer","RF_M","RF_P","Actual","Salary","Name","HTeam","Opp","Pts","Pos","C1B","C2B","C3B","C4B","C5B","C6B","C7B","C8B","C9B","C1P","C2P","C3P","C4P","C5P","C6P","C7P","C8P","C9P","Xgb","XgbPer","xgb_M","xgb_P","DNN","DNNPer"
"20449",6.66705555555556,0,-10,12,2,"4200","Joey Votto","CIN","ARI",1.7,"1B",1.1844,1.683,0.5291,2.5641,3.3936,2.2382,1.5015,2.5901,1.29,0.8874,0.8684,0.552,1.1978,1.7886,2.2644,1.1712,1.1623,1.6483,0,0,0,0,0,0
"20450",10.5148333333333,0,-7,10,0,"2000","Stuart Turner","CIN","ARI",2.3,"C",0,0,0,0,0,0,0,0,0,0.8874,0.8684,0.552,1.1978,1.7886,2.2644,1.1712,1.1623,1.6483,0,0,0,0,0,0
"20451",5.54511111111111,0,-8,2,0,"4000","Adam Duvall","CIN","ARI",1.7,"OF",0.5735,0.8892,1.008,1.835,2.92,2.5979,0.7,1.788,1.4464,0.8874,0.8684,0.552,1.1978,1.7886,2.2644,1.1712,1.1623,1.6483,0,0,0,0,0,0
"20452",5.29838888888889,0,-9,21,0,"3200","Scott Schebler","CIN","ARI",1.9,"OF",1.6016,1.3884,0.912,1.6165,2.1318,1.0845,1.1183,2.366,0.6336,0.8874,0.8684,0.552,1.1978,1.7886,2.2644,1.1712,1.1623,1.6483,0,0,0,0,0,0
"20453",9.93711111111111,0,-8,22,8,"3700","Billy Hamilton","CIN","ARI",1.3,"OF",1.35,1.272,0.9856,1.7958,1.998,1.7703,0.9853,1.917,1.87,0.8874,0.8684,0.552,1.1978,1.7886,2.2644,1.1712,1.1623,1.6483,0,0,0,0,0,0
"20454",5.65461111111111,0,-4,8,5,"3200","Jose Peraza","CIN","ARI",1.8,"2B/SS",1.1304,0.9894,1,1.175,2.3976,2.002,1.0296,1.456,2.769,0.8874,0.8684,0.552,1.1978,1.7886,2.2644,1.1712,1.1623,1.6483,0,0,0,0,0,0
"20455",6.157,0,-12,33,24,"3500","Zack Cozart","CIN","ARI",1.9,"SS",0.7918,2.3375,1.0176,1.1662,2.9016,3.5178,0.2387,2.1546,1.89,0.8874,0.8684,0.552,1.1978,1.7886,2.2644,1.1712,1.1623,1.6483,0,0,0,0,0,0
"20456",10.619,0,-9,-1,9,"2900","Eugenio Suarez","CIN","ARI",2.1,"3B",1.435,0.9,0.4025,1.804,2.8584,1.7554,1.1515,2.0292,1.7688,0.8874,0.8684,0.552,1.1978,1.7886,2.2644,1.1712,1.1623,1.6483,0,0,0,0,0,0
"20457",9.04255555555556,0,-6,7,5,"3100","Albert Almora","CHC","ATL",1.9,"OF",0,0,0,0,0,0,0,0,0,0.5875,1.9721,1.0395,1.0857,1.2172,2.6791,0.4125,1.8734,1.68,0,0,0,0,0,0
"20458",11.2155555555556,0,-13,22,4,"5100","Anthony Rizzo","CHC","ATL",1.5,"1B",0.6944,0.9102,1.155,1.953,2.5461,1.4986,2.3316,3.4017,0.7744,0.5875,1.9721,1.0395,1.0857,1.2172,2.6791,0.4125,1.8734,1.68,0,0,0,0,0,0
"20459",11.6736666666667,0,-7,19,20,"4200","Willson Contreras","CHC","ATL",1.7,"C",0.4085,1.1172,1.5582,1.9437,2.6307,2.9607,1.1172,1.9485,1.6543,0.5875,1.9721,1.0395,1.0857,1.2172,2.6791,0.4125,1.8734,1.68,0,0,0,0,0,0
"20460",11.2106111111111,0,-8,15,20,"3600","Javier Baez","CHC","ATL",1.7,"2B/SS",0.7548,0.8399,1.3904,2.0633,2.5281,1.9564,1.1552,2.2774,1.9712,0.5875,1.9721,1.0395,1.0857,1.2172,2.6791,0.4125,1.8734,1.68,0,0,0,0,0,0
"20461",6.80711111111111,0,-5,6,6,"4000","Jason Heyward","CHC","ATL",1.5,"OF",1.1296,1.1029,1.5024,1.925,2.2902,1.3482,1.475,1.8018,1.344,0.5875,1.9721,1.0395,1.0857,1.2172,2.6791,0.4125,1.8734,1.68,0,0,0,0,0,0
"20462",11.8591111111111,0,-6,14,0,"4100","Addison Russell","CHC","ATL",1.7,"SS",1.0296,0.792,0.8,1.1914,1.703,2.1805,0.825,2.68,1.9276,0.5875,1.9721,1.0395,1.0857,1.2172,2.6791,0.4125,1.8734,1.68,0,0,0,0,0,0
"20463",10.7312777777778,0,-7,10,6,"4200","Ben Zobrist","CHC","ATL",1.8,"2B/OF",1.0374,0.5848,0.2205,2.145,2.1804,1.5582,1.7208,1.83,1.4906,0.5875,1.9721,1.0395,1.0857,1.2172,2.6791,0.4125,1.8734,1.68,0,0,0,0,0,0
"20464",8.91061111111111,0,-11,18,9,"5300","Kris Bryant","CHC","ATL",1.5,"3B",1.3875,1.5686,1.0062,2.06,2.3874,1.7584,0.8904,1.9656,0.7965,0.5875,1.9721,1.0395,1.0857,1.2172,2.6791,0.4125,1.8734,1.68,0,0,0,0,0,0
"20465",8.2,0,-12,15,3,"4200","Mike Napoli","TEX","BAL",1.7,"1B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20466",4.773,0,-15,9,2,"4100","Carlos Gomez","TEX","BAL",1.7,"OF",1.0323,0.429,0.8018,1.485,2.6358,1.8,1.3818,1.5984,2.4118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20467",14.0557777777778,0,-9,24,2,"3700","Joey Gallo","TEX","BAL",1.8,"1B/3B",0.6513,0.64,0.8316,1.491,2.3187,1.0593,1.5,0.9204,0.725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20468",2.994,0,-5,25,6,"3700","Rougned Odor","TEX","BAL",1.9,"2B",1.86,1.7168,0.88,1.5405,1.8944,0.4655,0.8413,1.032,0.4488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20469",5.14122222222222,0,-7,9,0,"4000","Nomar Mazara","TEX","BAL",1.8,"OF",1.3029,1.1193,0.4446,1.898,2.7126,0.9717,1.512,1.536,0.728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20470",6.88994444444445,0,-9,14,0,"3900","Elvis Andrus","TEX","BAL",2.1,"SS",0.8938,2.555,2.1896,1.4398,2.5575,2.3023,1.7261,1.7236,1.3356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20471",6.231,0,-6,16,0,"4000","Adrian Beltre","TEX","BAL",1.8,"3B",1.8012,0.6688,1.19,2.205,2.3643,1.8648,1.8204,2.7,1.4625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20472",6.22233333333333,0,-4,20,0,"3200","Jonathan Lucroy","TEX","BAL",1.9,"C",0.792,1.643,1.911,1.71,2.4843,2.1805,1.9881,2.0313,1.4322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20473",11.6287777777778,0,-12,1,17,"3900","Shin-Soo Choo","TEX","BAL",2,"OF",2.1411,1.8306,1.2361,2.9448,2.5308,1.0763,1.1178,1.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20474",3.34483333333333,0,-4,7,2,"2400","Darwin Barney","TOR","BOS",2.2,"2B/3B",0,0,0,0,0,0,0,0,0,2.457,1.5651,1.45,1.125,1.95,2.2308,0.625,2.1879,1.3986,0,0,0,0,0,0
"20475",8.54105555555555,0,-9,17,3,"4700","Josh Donaldson","TOR","BOS",1.6,"3B",0.5032,2.2207,0.72,2.1012,2.9736,1.5052,0.64,1.3098,1.8673,2.457,1.5651,1.45,1.125,1.95,2.2308,0.625,2.1879,1.3986,0,0,0,0,0,0
"20476",4.17655555555556,0,-8,5,16,"4400","Jose Bautista","TOR","BOS",1.8,"OF",0,0,0,0,0,0,0,0,0,2.457,1.5651,1.45,1.125,1.95,2.2308,0.625,2.1879,1.3986,0,0,0,0,0,0
"20477",5.31244444444444,0,-6,5,14,"3300","Troy Tulowitzki","TOR","BOS",1.9,"SS",0,0,0,0,0,0,0,0,0,2.457,1.5651,1.45,1.125,1.95,2.2308,0.625,2.1879,1.3986,0,0,0,0,0,0
"20478",9.80322222222222,0,-9,9,4,"3600","Russell Martin","TOR","BOS",2.1,"C",1.6125,1.8096,1.4094,0.9324,2.0056,2.059,1.2852,1.542,1.4356,2.457,1.5651,1.45,1.125,1.95,2.2308,0.625,2.1879,1.3986,0,0,0,0,0,0
"20479",9.63961111111112,0,-9,9,8,"4000","Kendrys Morales","TOR","BOS",1.8,"1B",0.9399,1.452,1.125,2.2776,2.1672,1.1556,1.19,1.5799,1.1029,2.457,1.5651,1.45,1.125,1.95,2.2308,0.625,2.1879,1.3986,0,0,0,0,0,0
"20480",12.3472222222222,0,-12,15,14,"4300","Justin Smoak","TOR","BOS",1.7,"1B",1.5088,1.696,0.4774,1.9314,2.2646,1.4344,1.4681,2.2046,1.15,2.457,1.5651,1.45,1.125,1.95,2.2308,0.625,2.1879,1.3986,0,0,0,0,0,0
"20481",7.43494444444444,0,-10,4,6,"3400","Kevin Pillar","TOR","BOS",1.9,"OF",1.0998,1.3496,1.344,1.5318,2.2484,3.0225,0.9324,2.2848,0.85,2.457,1.5651,1.45,1.125,1.95,2.2308,0.625,2.1879,1.3986,0,0,0,0,0,0
"20482",6.87683333333333,0,-6,10,10,"3900","Steve Pearce","TOR","BOS",1.6,"OF",1.5873,2.73,1.4652,1.365,1.8975,2.0358,0,1.5012,0.8432,2.457,1.5651,1.45,1.125,1.95,2.2308,0.625,2.1879,1.3986,0,0,0,0,0,0
"20483",4.38333333333333,0,-10,19,0,"3700","Matt Adams","ATL","CHC",1.8,"1B",0.5984,0.65,0.7917,2.4256,2.0355,1.1123,3.066,2.3187,1.6016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20484",9.58983333333334,0,-5,3,2,"3900","Ender Inciarte","ATL","CHC",1.9,"OF",1.5158,2.0178,1.3986,2.436,3.2634,2.101,0.9706,1.055,1.2771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20485",11.6710555555556,0,-7,9,3,"3900","Brandon Phillips","ATL","CHC",1.9,"2B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20486",5.14277777777778,0,-5,10,14,"3600","Nick Markakis","ATL","CHC",1.7,"OF",1.5824,0.7174,0.65,1.749,2.6703,1.9604,2.3068,1.6344,1.6704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20487",5.28855555555556,0,-8,16,7,"3800","Matt Kemp","ATL","CHC",1.8,"OF",0.2275,0.4466,0.6012,1.94,3.2292,2.5125,1.332,1.8126,2.2355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20488",3.52355555555556,0,-6,1,6,"3600","Johan Camargo","ATL","CHC",1.4,"3B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20489",6.69033333333333,0,-9,4,3,"3400","Kurt Suzuki","ATL","CHC",1.6,"C",0.8436,1.363,1.7894,1.175,2.2484,2.2448,0,1.4652,2.576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20490",9.60361111111111,0,-5,8,5,"5000","Freddie Freeman","ATL","CHC",1.5,"1B/3B",0.799,0.936,0.98,2.8608,3.808,0.6006,1.6524,2.0864,1.6074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20491",7.72683333333333,0,-8,16,7,"3800","Brandon Drury","ARI","CIN",1.8,"2B",0.7161,1.32,1.16,2.301,2.3793,2.002,1.1096,1.85,2.775,1.4742,3.1075,0.6314,1.6874,4.1,2.0306,0,1.3728,0.7452,0,0,0,0,0,0
"20492",13.1202777777778,0,-14,13,7,"4400","A.J. Pollock","ARI","CIN",2,"OF",0.9438,1.152,1.95,1.5012,3.1668,2.1754,0.3003,2.0646,1.141,1.4742,3.1075,0.6314,1.6874,4.1,2.0306,0,1.3728,0.7452,0,0,0,0,0,0
"20493",14.1373888888889,0,-3,13,17,"5500","Paul Goldschmidt","ARI","CIN",1.6,"1B",0.8232,1.3552,1.3408,1.5708,3.1666,2.3433,1.632,2.586,2.0172,1.4742,3.1075,0.6314,1.6874,4.1,2.0306,0,1.3728,0.7452,0,0,0,0,0,0
"20494",5.73644444444444,0,-5,9,10,"4400","Chris Owings","ARI","CIN",1.8,"OF/SS",1.1154,1.6324,0.987,1.5582,2.8743,2.418,1.3616,1.2012,0.768,1.4742,3.1075,0.6314,1.6874,4.1,2.0306,0,1.3728,0.7452,0,0,0,0,0,0
"20495",7.89305555555555,0,-3,15,15,"3800","Daniel Descalso","ARI","CIN",1.7,"2B/OF",1.0339,1.4532,0.932,2.1948,1.9536,1.702,0.924,2.1267,0.3388,1.4742,3.1075,0.6314,1.6874,4.1,2.0306,0,1.3728,0.7452,0,0,0,0,0,0
"20496",8.13916666666666,0,-9,9,20,"3000","Chris Herrmann","ARI","CIN",2,"C/OF",0,0,0,0,0,0,0,0,0,1.4742,3.1075,0.6314,1.6874,4.1,2.0306,0,1.3728,0.7452,0,0,0,0,0,0
"20497",10.7483333333333,0,-10,10,16,"4400","Jake Lamb","ARI","CIN",1.8,"3B",0.936,0.5125,0.5365,1.5008,3.2499,1.8975,1.184,2.0448,1.0397,1.4742,3.1075,0.6314,1.6874,4.1,2.0306,0,1.3728,0.7452,0,0,0,0,0,0
"20498",12.0226666666667,0,-8,2,15,"4200","David Peralta","ARI","CIN",1.8,"OF",0.9879,0.645,0.696,2.432,2.9736,1.7613,1.1984,2.3498,1.576,1.4742,3.1075,0.6314,1.6874,4.1,2.0306,0,1.3728,0.7452,0,0,0,0,0,0
"20499",8.83,0,-9,9,0,"3700","Brandon Crawford","SF","CLE",1.4,"SS",1.6125,0.8931,0.9,2.669,2.3328,1.7444,1.0488,1.0335,1.6591,1.183,0.3003,0,1.91,1.9647,1.848,1.3392,2.4055,1.064,0,0,0,0,0,0
"20500",4.77005555555556,0,-6,5,2,"2900","Gorkys Hernandez","SF","CLE",1.4,"OF",0,0.9152,0.7826,1.4739,3.1339,2.7454,0.6825,2.3785,1.8688,1.183,0.3003,0,1.91,1.9647,1.848,1.3392,2.4055,1.064,0,0,0,0,0,0
"20501",10.7846666666667,0,-7,14,10,"3500","Eduardo Nunez","SF","CLE",1.9,"3B/OF",1.2,1.936,2.0304,2.0792,2.7459,1.55,1.1948,1.425,1.7472,1.183,0.3003,0,1.91,1.9647,1.848,1.3392,2.4055,1.064,0,0,0,0,0,0
"20502",9.31644444444444,0,-9,6,5,"3600","Denard Span","SF","CLE",1.7,"OF",1.5729,1.536,0.6752,2.0777,2.4806,1.15,2.5125,1.65,1.2464,1.183,0.3003,0,1.91,1.9647,1.848,1.3392,2.4055,1.064,0,0,0,0,0,0
"20503",4.81483333333334,0,-6,13,5,"3300","Joe Panik","SF","CLE",1.4,"2B",1.6579,2.1889,0.8,2.8971,1.82,1.65,1.7748,1.5688,1.96,1.183,0.3003,0,1.91,1.9647,1.848,1.3392,2.4055,1.064,0,0,0,0,0,0
"20504",9.94172222222222,0,-7,13,2,"4100","Brandon Belt","SF","CLE",1.5,"1B/OF",0.704,1.25,0.5848,2.6588,1.716,1.2,1.69,2.1244,0.7326,1.183,0.3003,0,1.91,1.9647,1.848,1.3392,2.4055,1.064,0,0,0,0,0,0
"20505",10.2321666666667,0,-5,9,7,"3900","Buster Posey","SF","CLE",1.4,"1B/C",1.2987,1.795,1.2852,1.7775,2.2933,2.2922,1.9434,1.363,2.4786,1.183,0.3003,0,1.91,1.9647,1.848,1.3392,2.4055,1.064,0,0,0,0,0,0
"20506",7.19388888888889,0,-10,13,3,"2800","Hunter Pence","SF","CLE",1.8,"OF",0.8568,1.6836,0.7364,1.3502,1.4958,2.3976,1,1.8166,1.2998,1.183,0.3003,0,1.91,1.9647,1.848,1.3392,2.4055,1.064,0,0,0,0,0,0
"20507",9.94705555555555,0,-7,6,15,"3500","Jabari Blash","SD","COL",2.1,"OF",0,0,0,0,0,0,0,0,0,0.6625,2.1645,1.1,2.016,2.993,2.2422,0.2541,1.1904,1.995,0,0,0,0,0,0
"20508",8.0025,0,-10,-2,0,"3800","Manuel Margot","SD","COL",2.2,"OF",1.1766,1.7055,1.617,1.925,2.2493,1.8881,1.71,1.5399,1.8944,0.6625,2.1645,1.1,2.016,2.993,2.2422,0.2541,1.1904,1.995,0,0,0,0,0,0
"20509",11.8667777777778,0,-11,23,9,"4000","Jose Pirela","SD","COL",1.9,"OF",1.2464,1.1726,1.5012,1.9918,3.1031,1.4105,1.1088,1.92,2.8368,0.6625,2.1645,1.1,2.016,2.993,2.2422,0.2541,1.1904,1.995,0,0,0,0,0,0
"20510",4.95705555555555,0,-4,9,2,"2600","Luis Torrens","SD","COL",2.2,"C",0,0,0,0,0,0,0,0,0,0.6625,2.1645,1.1,2.016,2.993,2.2422,0.2541,1.1904,1.995,0,0,0,0,0,0
"20511",8.08044444444445,0,-10,12,20,"4100","Wil Myers","SD","COL",2.1,"1B",0.5676,1.335,0.637,1.9769,2.1024,1.976,0.703,1.8054,1.0117,0.6625,2.1645,1.1,2.016,2.993,2.2422,0.2541,1.1904,1.995,0,0,0,0,0,0
"20512",11.9945555555556,0,-4,2,5,"3800","Cory Spangenberg","SD","COL",1.9,"3B/OF",1.2654,1.617,1.4402,2.152,3.4049,1.728,1.2815,1.8468,1.0374,0.6625,2.1645,1.1,2.016,2.993,2.2422,0.2541,1.1904,1.995,0,0,0,0,0,0
"20513",6.37144444444444,0,-7,7,2,"3700","Erick Aybar","SD","COL",1.8,"SS",0,0,0,0,0,0,0,0,0,0.6625,2.1645,1.1,2.016,2.993,2.2422,0.2541,1.1904,1.995,0,0,0,0,0,0
"20514",7.34555555555556,0,-8,10,21,"3700","Carlos Asuaje","SD","COL",1.9,"2B",1.56,2.22,0.7348,2.3976,2.5056,1.3616,1.178,1.472,1.7,0.6625,2.1645,1.1,2.016,2.993,2.2422,0.2541,1.1904,1.995,0,0,0,0,0,0
"20515",7.42072222222222,0,-14,1,0,"4400","Yasiel Puig","LAD","CWS",1.6,"OF",0.9452,1.0008,0.9468,1.8391,2.6248,1.8602,1.0512,1.8688,2.346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20516",8.60527777777777,0,-8,7,0,"3700","Yasmani Grandal","LAD","CWS",1.9,"C",0.9996,1.4319,1.0146,1.8,2.6523,1.395,1.5582,1.8395,0.9216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20517",12.5831111111111,0,-12,10,21,"4500","Chris Taylor","LAD","CWS",1.9,"2B/OF",1.296,1.3181,1.144,2.4408,3.2832,2.574,1.1172,2.074,1.4352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20518",12.8501111111111,0,-13,18,7,"4900","Corey Seager","LAD","CWS",1.7,"SS",0.9375,0.7807,0.3696,2.7068,2.7404,2.1024,1.6264,2.4992,1.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20519",8.47777777777778,0,-10,5,0,"4300","Joc Pederson","LAD","CWS",1.7,"OF",0.7,1.456,1.45,1.9108,1.68,0.2128,1.5844,1.425,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20520",3.75261111111111,0,-9,4,7,"3700","Logan Forsythe","LAD","CWS",1.9,"2B/3B",1.1655,0.4823,0.88,1.4319,2.5026,1.05,1.1692,1.963,2.1097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20521",11.4663888888889,0,-5,26,5,"4600","Justin Turner","LAD","CWS",1.7,"3B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20522",8.81766666666667,0,-13,21,12,"4900","Cody Bellinger","LAD","CWS",1.7,"1B/OF",0.666,1.5,0.681,2.0124,2.618,1.8755,2.9857,1.4884,0.9266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20523",7.15138888888889,0,-9,18,2,"3800","Chase Utley","LAD","CWS",1.7,"1B/2B",0.4465,0.3894,0.3003,3.0544,3.2604,2.025,0.7031,1.925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20524",7.98877777777778,0,-6,8,2,"3600","Lorenzo Cain","KC","DET",2.1,"OF",0.6006,1.2312,1.227,1.4795,2.574,2.8584,1.4168,2.331,2.744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20525",7.04155555555556,0,-5,9,3,"2300","Alex Gordon","KC","DET",2.7,"OF",1.9872,1.8468,0.931,1.798,1.136,1.0282,1.0089,1.6695,0.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20526",4.81366666666667,0,-5,13,5,"4000","Salvador Perez","KC","DET",1.8,"C",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20527",7.24122222222222,0,-13,16,3,"3700","Jorge Bonifacio","KC","DET",2,"OF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20528",6.88772222222222,0,-1,12,7,"3100","Alcides Escobar","KC","DET",2.2,"SS",1.599,1.5696,1.377,1.5288,2.349,2.22,0.5082,1.0712,1.638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20529",9.56394444444444,0,-7,10,11,"3800","Whit Merrifield","KC","DET",2.1,"2B",0.875,1.4616,1.175,1.239,1.968,3.8356,1.8585,1.6902,2.4642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
