"RFPred","Name","HTeam","Pos","Actual","H","SB","HR","HRSplitL30","HSplitL30","HRSplit","HSplit","SplitsGood","Splits30Good","Date"
11.2115666666667,"Adam Duvall","CIN","LF",5,0.461538461538462,2,2,0,0.1875,0.2,0.172413793103448,0,0,"2018-5-7"
3.74726666666667,"Addison Russell","CHC","SS",15,0.909090909090909,0,0,0,0.294117647058824,0.384615384615385,0.387387387387387,0,0,"2018-5-7"
6.17246666666666,"Adrian Gonzalez","NYM","1B",35,0.75,0,1,0.5,0.615384615384615,0.714285714285714,0.8,1,0,"2018-5-7"
5.30546666666667,"Albert Almora","CHC","CF",7,0.727272727272727,0,0,0.5,0.363636363636364,0.363636363636364,0.385245901639344,0,0,"2018-5-7"
9.61943333333332,"Alen Hanson","SFG","2B",6,1.11111111111111,2,1,0.5,0.909090909090909,0.75,0.871794871794872,1,0,"2018-5-7"
9.1363,"Alex Bregman","HOU","3B",14,0.75,1,1,0.333333333333333,0.230769230769231,0.192307692307692,0.33175355450237,0,0,"2018-5-7"
5.7395,"Amed Rosario","NYM","SS",12,0.727272727272727,0,0,0,0.666666666666667,0.714285714285714,0.756756756756757,1,0,"2018-5-7"
9.6109,"Andrew McCutchen","SFG","RF",3,0.857142857142857,0,0,0,0.636363636363636,0.484848484848485,0.663366336633663,0,0,"2018-5-7"
7.8268,"Anthony Rendon","WSN","3B",18,0.5,0,0,0,0.818181818181818,0.586206896551724,0.680851063829787,1,0,"2018-5-7"
8.3271,"Asdrubal Cabrera","NYM","2B",0,1.2,0,2,0.714285714285714,0.71875,0.791666666666667,0.779487179487179,1,1,"2018-5-7"
5.00456666666667,"Ben Zobrist","CHC","UT",17,0.75,0,0,0,0.428571428571429,0.0714285714285714,0.232,0,0,"2018-5-7"
13.8087333333333,"Billy Hamilton","CIN","CF",15,0.75,1,0,0,0.166666666666667,0,0.19047619047619,0,0,"2018-5-7"
0,"Bobby Wilson","MIN","C",6,0,0,0,0,0,0,0,0,0,"2018-5-7"
7.82413333333333,"Brandon Belt","SFG","1B",2,1.06666666666667,0,1,0.666666666666667,0.807692307692308,0.730769230769231,0.8,1,1,"2018-5-7"
6.6183,"Brandon Crawford","SFG","SS",3,1,0,2,0.666666666666667,0.76,0.888888888888889,0.834319526627219,1,1,"2018-5-7"
5.20213333333333,"Brian Anderson","MIA","3B",8,1,1,1,0.5,0.608695652173913,0.333333333333333,0.648148148148148,0,0,"2018-5-7"
9.02763333333333,"Brian Dozier","MIN","2B",0,0.615384615384615,0,1,0.5,0.772727272727273,0.534883720930233,0.662037037037037,1,0,"2018-5-7"
10.7682,"Bryce Harper","WSN","RF",2,0.692307692307692,2,4,0.666666666666667,0.72,0.75,0.748571428571429,1,1,"2018-5-7"
8.59746666666667,"Buster Posey","SFG","C",6,1.3,0,0,0,0.68,0.263157894736842,0.697560975609756,0,0,"2018-5-7"
6.5654,"Cameron Maybin","MIA","RF",6,0.818181818181818,0,0,0,0.583333333333333,0.761904761904762,0.613333333333333,1,0,"2018-5-7"
13.3408666666667,"Carlos Correa","HOU","SS",9,0.916666666666667,0,1,0,0.233333333333333,0.34375,0.349206349206349,0,0,"2018-5-7"
5.66526666666667,"Carlos Santana","PHI","1B",15,0.75,0,1,0.5,0.6875,0.689655172413793,0.628571428571429,1,0,"2018-5-7"
2.64926666666667,"Carson Kelly","STL","C",2,0,0,0,0,0,0,0.833333333333333,0,0,"2018-5-7"
8.59886666666666,"Cesar Hernandez","PHI","2B",24,1,0,1,0.666666666666667,0.769230769230769,0.833333333333333,0.756218905472637,1,1,"2018-5-7"
8.34243333333333,"Chad Pinder","OAK","LF",11,1,0,2,0.333333333333333,0.583333333333333,0.19047619047619,0.351648351648352,0,0,"2018-5-7"
5.4559,"Chase Headley","SDP","UT",2,0.5,0,0,0,0.714285714285714,0.666666666666667,0.727848101265823,1,0,"2018-5-7"
9.03970000000001,"Delino DeShields","TEX","CF",6,1.46153846153846,6,2,0.333333333333333,0.55,0.222222222222222,0.609022556390977,0,0,"2018-5-7"
3.44963333333333,"Derek Dietrich","MIA","LF",8,0.583333333333333,0,1,0.333333333333333,0.571428571428571,0.833333333333333,0.784172661870504,1,0,"2018-5-7"
5.65393333333333,"Dexter Fowler","STL","RF",0,0.4,0,2,0.6,0.5,0.777777777777778,0.813333333333333,1,0,"2018-5-7"
3.95576666666667,"Dixon Machado","DET","2B",0,0.769230769230769,0,0,0.5,0.470588235294118,0.333333333333333,0.25,0,0,"2018-5-7"
8.40313333333333,"Eddie Rosario","MIN","LF",14,1.38461538461538,2,5,0.857142857142857,0.785714285714286,0.837837837837838,0.73953488372093,1,1,"2018-5-7"
11.0444666666667,"Eduardo Escobar","MIN","3B",9,1.23076923076923,0,4,0.666666666666667,0.869565217391304,0.642857142857143,0.678571428571429,1,1,"2018-5-7"
4.28933333333333,"Ehire Adrianza","MIN","SS",7,0.5,1,0,0,0.444444444444444,0.333333333333333,0.609375,0,0,"2018-5-7"
9.9871,"Eric Hosmer","SDP","1B",0,1.5,1,3,0.666666666666667,0.48,0.771428571428571,0.770428015564202,1,0,"2018-5-7"
11.6888333333333,"Eugenio Suarez","CIN","3B",23,1,0,2,0,0,0.161290322580645,0.211180124223602,0,0,"2018-5-7"
11.8667333333333,"Evan Gattis","HOU","DH",3,0.125,0,0,0,0.3,0.333333333333333,0.300970873786408,0,0,"2018-5-7"
11.0453666666667,"Evan Longoria","SFG","3B",0,0.866666666666667,0,3,0.571428571428571,0.5,0.678571428571429,0.731481481481482,1,0,"2018-5-7"
6.69516666666667,"Franchy Cordero","SDP","LF",8,1.08333333333333,1,3,0.333333333333333,0.608695652173913,0.333333333333333,0.681818181818182,0,0,"2018-5-7"
6.97633333333334,"Freddy Galvis","SDP","SS",0,0.833333333333333,1,0,0,0.571428571428571,0.625,0.663316582914573,1,0,"2018-5-7"
12.6326333333333,"George Springer","HOU","OF",39,1.41666666666667,0,3,0.428571428571429,0.303030303030303,0.377777777777778,0.315315315315315,0,0,"2018-5-7"
3.3266,"Gorkys Hernandez","SFG","OF",5,0.769230769230769,2,0,0,0.6,0.5,0.699029126213592,0,0,"2018-5-7"
7.24053333333333,"Gregor Blanco","SFG","LF",2,1,3,0,0,0.842105263157895,0.75,0.811764705882353,1,0,"2018-5-7"
6.5345,"Harrison Bader","STL","OF",5,0.333333333333333,1,0,0.5,0.538461538461538,0.833333333333333,0.714285714285714,1,0,"2018-5-7"
9.2928,"Howie Kendrick","WSN","2B",11,1.07692307692308,1,2,0.4,0.785714285714286,0.413793103448276,0.661538461538462,0,0,"2018-5-7"
5.38063333333333,"Ian Happ","CHC","OF",30,0.545454545454545,0,1,0.333333333333333,0.285714285714286,0.259259259259259,0.256637168141593,0,0,"2018-5-7"
4.18143333333333,"Isiah KinerFalefa","TEX","IF",8,0.769230769230769,1,1,0.666666666666667,0.727272727272727,0.666666666666667,0.727272727272727,1,1,"2018-5-7"
2.34433333333333,"JaCoby Jones","DET","LF",14,0.8,1,0,0.25,0.32,0.5,0.295081967213115,0,0,"2018-5-7"
2.67806666666667,"Jake Smolinski","OAK","CF",3,0.333333333333333,0,0,0,0.666666666666667,0,0.727272727272727,0,0,"2018-5-7"
7.58656666666667,"James McCann","DET","C",3,1.45454545454545,0,3,0.4,0.259259259259259,0.428571428571429,0.272727272727273,0,0,"2018-5-7"
8.53493333333333,"Javier Baez","CHC","2B",15,1.18181818181818,2,2,0.2,0.193548387096774,0.314285714285714,0.285714285714286,0,0,"2018-5-7"
8.00473333333333,"Jay Bruce","NYM","RF",22,1.3,1,1,0.5,0.736842105263158,0.810126582278481,0.765578635014837,1,0,"2018-5-7"
6.8308,"Jed Lowrie","OAK","2B",2,1.36363636363636,0,2,0.142857142857143,0.428571428571429,0.136363636363636,0.298642533936652,0,0,"2018-5-7"
6.452,"Jedd Gyorko","STL","3B",0,0.666666666666667,0,3,0.25,0.4,0.583333333333333,0.731884057971015,1,0,"2018-5-7"
8.36533333333334,"Jeimer Candelario","DET","3B",7,1.21428571428571,0,2,0.333333333333333,0.285714285714286,0.166666666666667,0.214876033057851,0,0,"2018-5-7"
5.99363333333333,"Jesse Winker","CIN","OF",0,0.923076923076923,0,0,0,0.0454545454545455,0,0.0757575757575758,0,0,"2018-5-7"
7.789,"Joe Mauer","MIN","1B",4,1,0,1,0.5,0.739130434782609,0.777777777777778,0.781395348837209,1,0,"2018-5-7"
6.76793333333334,"Joey Gallo","TEX","LF",8,0.916666666666667,1,5,0.545454545454545,0.772727272727273,0.807017543859649,0.813953488372093,1,1,"2018-5-7"
10.6503333333333,"Joey Votto","CIN","1B",2,1.30769230769231,0,5,0.166666666666667,0.103448275862069,0.325581395348837,0.167400881057269,0,0,"2018-5-7"
4.46043333333334,"John Hicks","DET","1B",3,1.33333333333333,0,2,0.5,0.352941176470588,0.444444444444444,0.283582089552239,0,0,"2018-5-7"
5.16626666666667,"Jonathan Lucroy","OAK","C",11,1.22222222222222,0,0,0,0.2,0.133333333333333,0.289377289377289,0,0,"2018-5-7"
4.60673333333333,"Jorge Alfaro","PHI","C",5,0.888888888888889,0,2,0.666666666666667,0.692307692307692,0.777777777777778,0.653846153846154,1,1,"2018-5-7"
10.8721666666667,"Jose Altuve","HOU","2B",10,1.16666666666667,0,2,0,0.28125,0.185185185185185,0.263345195729537,0,0,"2018-5-7"
5.55706666666667,"Jose Iglesias","DET","SS",8,1,3,0,0,0.321428571428571,0.285714285714286,0.273255813953488,0,0,"2018-5-7"
3.3525,"Jose Lobaton","NYM","C",6,0.571428571428571,0,0,0,0.5,0.8,0.583333333333333,1,0,"2018-5-7"
6.66086666666667,"Jose Peraza","CIN","SS",0,1.69230769230769,3,2,0,0.0857142857142857,0.285714285714286,0.223529411764706,0,0,"2018-5-7"
8.43853333333333,"Jose Pirela","SDP","LF",11,0.833333333333333,1,0,0,0.576923076923077,0.7,0.641221374045801,1,0,"2018-5-7"
11.0267333333333,"Josh Reddick","HOU","RF",11,0.5,0,0,0.2,0.1875,0.130434782608696,0.137931034482759,0,0,"2018-5-7"
5.22596666666667,"Jurickson Profar","TEX","SS",11,0.769230769230769,0,1,0,0.619047619047619,0,0.696969696969697,0,0,"2018-5-7"
7.22296666666667,"Justin Bour","MIA","1B",0,0.6,0,2,0.571428571428571,0.65,0.787878787878788,0.809859154929577,1,1,"2018-5-7"
12.0988666666667,"Khris Davis","OAK","DH",0,0.416666666666667,0,3,0.444444444444444,0.347826086956522,0.294117647058824,0.256410256410256,0,0,"2018-5-7"
11.144,"Kolten Wong","STL","2B",0,1,0,1,0.666666666666667,0.555555555555556,0.833333333333333,0.796875,1,1,"2018-5-7"
10.6939,"Kris Bryant","CHC","3B",30,0.75,0,2,0.333333333333333,0.411764705882353,0.257142857142857,0.275,0,0,"2018-5-7"
6.52886666666667,"Leonys Martin","DET","CF",25,1.2,0,4,0,0.161290322580645,0,0.22093023255814,0,0,"2018-5-7"
7.59383333333333,"Maikel Franco","PHI","3B",5,1.27272727272727,0,4,0.8,0.782608695652174,0.636363636363636,0.735294117647059,1,1,"2018-5-7"
7.92896666666667,"Manuel Margot","SDP","CF",18,0.8,1,0,0,0.333333333333333,0.666666666666667,0.634615384615385,1,0,"2018-5-7"
7.16803333333333,"Marcell Ozuna","STL","LF",2,1.18181818181818,1,0,0,0.608695652173913,0.893617021276596,0.805907172995781,1,0,"2018-5-7"
8.20283333333333,"Marcus Semien","OAK","SS",3,1.08333333333333,0,1,0.666666666666667,0.535714285714286,0.285714285714286,0.355555555555556,0,1,"2018-5-7"
9.03253333333333,"Mark Canha","OAK","CF",8,0.909090909090909,0,3,0.666666666666667,0.545454545454545,0.5,0.525423728813559,0,1,"2018-5-7"
2.6919,"Martin Prado","MIA","3B",0,0.625,0,0,0,0.833333333333333,0.666666666666667,0.780487804878049,1,0,"2018-5-7"
5.59826666666667,"Marwin Gonzalez","HOU","LF",21,1.1,0,1,0,0.454545454545455,0.153846153846154,0.256830601092896,0,0,"2018-5-7"
8.17923333333334,"Matt Adams","WSN","LF",32,1.16666666666667,0,6,0.875,0.904761904761905,0.6875,0.854077253218884,1,1,"2018-5-7"
5.91923333333333,"Matt Carpenter","STL","3B",2,0.4,0,1,0.333333333333333,0.583333333333333,0.821428571428571,0.785234899328859,1,0,"2018-5-7"
6.3179,"Matt Olson","OAK","1B",0,0.666666666666667,1,1,0,0.19047619047619,0.166666666666667,0.2,0,0,"2018-5-7"
7.57543333333334,"Matt Wieters","WSN","C",7,0.6,0,1,0.25,0.666666666666667,0.4,0.724137931034483,0,0,"2018-5-7"
6.33666666666667,"Max Kepler","MIN","RF",11,1,0,0,0.25,0.826086956521739,0.75,0.857142857142857,1,0,"2018-5-7"
3.98953333333333,"Max Stassi","HOU","C",16,0.166666666666667,0,0,0.333333333333333,0.285714285714286,0.2,0.277777777777778,0,0,"2018-5-7"
9.6404,"Michael Conforto","NYM","CF",18,0.5,0,0,0,0.714285714285714,0.821428571428571,0.823076923076923,1,0,"2018-5-7"
6.79796666666667,"Michael Taylor","WSN","CF",0,0.461538461538462,2,2,0.5,0.652173913043478,0.692307692307692,0.698630136986301,1,0,"2018-5-7"
5.08343333333333,"Miguel Rojas","MIA","SS",3,0.75,1,2,0.4,0.652173913043478,0.5,0.776785714285714,0,0,"2018-5-7"
8.5973,"Nicholas Castellanos","DET","RF",16,1.4,0,3,0.4,0.351351351351351,0.235294117647059,0.190871369294606,0,0,"2018-5-7"
6.5716,"Nick Williams","PHI","RF",6,0.25,0,0,0,0.727272727272727,0.733333333333333,0.772727272727273,1,0,"2018-5-7"
4.43733333333333,"Nomar Mazara","TEX","RF",22,1,0,4,0.571428571428571,0.642857142857143,0.714285714285714,0.777777777777778,1,1,"2018-5-7"
5.42506666666667,"Odubel Herrera","PHI","CF",34,1.16666666666667,0,2,0.75,0.852941176470588,0.75,0.72463768115942,1,1,"2018-5-7"
8.24586666666666,"Paul DeJong","STL","SS",12,0.727272727272727,0,0,0.6,0.631578947368421,0.75,0.769736842105263,1,1,"2018-5-7"
7.48396666666667,"Rafael Lopez","SDP","C",4,0.666666666666667,0,1,0.5,0.666666666666667,0.833333333333333,0.947368421052632,1,0,"2018-5-7"
4.21293333333333,"Renato Nunez","TEX","UT",0,0.428571428571429,0,1,0,0.166666666666667,0,0.222222222222222,0,0,"2018-5-7"
8.2579,"Rhys Hoskins","PHI","LF",9,0.833333333333333,0,1,0.4,0.636363636363636,0.785714285714286,0.773809523809524,1,0,"2018-5-7"
6.6217,"Robbie Grossman","MIN","UT",14,0.727272727272727,0,1,0,0.416666666666667,0.769230769230769,0.712,1,0,"2018-5-7"
3.78963333333333,"Robinson Chirinos","TEX","C",0,1,0,4,0.571428571428571,0.529411764705882,0.666666666666667,0.663157894736842,1,1,"2018-5-7"
4.0139,"Ronald Guzman","TEX","1B",7,0.5,0,0,0,0.833333333333333,0,0.833333333333333,0,0,"2018-5-7"
7.67286666666667,"Scooter Gennett","CIN","2B",23,0.923076923076923,0,2,0,0.037037037037037,0.0967741935483871,0.111731843575419,0,0,"2018-5-7"
5.84336666666667,"Scott Kingery","PHI","SS",10,0.454545454545455,0,0,0.333333333333333,0.8125,0.333333333333333,0.772727272727273,0,0,"2018-5-7"
6.482,"ShinSoo Choo","TEX","DH",5,0.846153846153846,0,0,0.666666666666667,0.521739130434783,0.827586206896552,0.705882352941177,1,1,"2018-5-7"
5.82756666666667,"Starlin Castro","MIA","2B",0,1.16666666666667,0,1,0.5,0.586206896551724,0.476190476190476,0.634920634920635,0,0,"2018-5-7"
9.5756,"Todd Frazier","NYM","3B",0,1,1,2,0.666666666666667,0.782608695652174,0.714285714285714,0.771317829457364,1,1,"2018-5-7"
8.16853333333333,"Travis Jankowski","SDP","RF",13,0.857142857142857,0,0,0,0.571428571428571,0,0.75,0,0,"2018-5-7"
7.4949,"Trea Turner","WSN","SS",23,1.38461538461538,4,1,0.5,0.696969696969697,0.857142857142857,0.742138364779874,1,0,"2018-5-7"
5.50333333333333,"Tucker Barnhart","CIN","C",9,0.636363636363636,0,0,0,0.0625,0.181818181818182,0.10077519379845,0,0,"2018-5-7"
3.64,"Victor Caratini","CHC","UT",12,0.5,0,0,0,0.3,0,0.321428571428571,0,0,"2018-5-7"
6.26863333333333,"Victor Martinez","DET","DH",3,0.642857142857143,0,1,0,0.238095238095238,0.142857142857143,0.18978102189781,0,0,"2018-5-7"
5.95993333333333,"Willson Contreras","CHC","C",3,0.545454545454545,0,1,0,0.166666666666667,0.28,0.269503546099291,0,0,"2018-5-7"
7.81923333333333,"Wilmer Difo","WSN","IF",0,1.07692307692308,0,2,0.666666666666667,0.769230769230769,0.555555555555556,0.661538461538462,1,1,"2018-5-7"
11.1024666666667,"Yoenis Cespedes","NYM","LF",14,1.18181818181818,3,3,0.6,0.708333333333333,0.68,0.747899159663866,1,1,"2018-5-7"
12.3405,"Yuli Gurriel","HOU","1B",11,1.08333333333333,0,0,0,0.347826086956522,0.19047619047619,0.27363184079602,0,0,"2018-5-7"
